,DATETIME,PRESSURE_T1,PRESSURE_T2,PRESSURE_T3,PRESSURE_T4,PRESSURE_T5,PRESSURE_T6,PRESSURE_T7,PRESSURE_J280,PRESSURE_J269,PRESSURE_J300,PRESSURE_J256,PRESSURE_J289,PRESSURE_J415,PRESSURE_J302,PRESSURE_J306,PRESSURE_J307,PRESSURE_J317,PRESSURE_J14,PRESSURE_J422,FLOW_PU1,FLOW_PU2,FLOW_PU3,FLOW_PU4,FLOW_PU5,FLOW_PU6,FLOW_PU7,FLOW_PU8,FLOW_PU9,FLOW_PU10,FLOW_PU11,FLOW_V2,STATUS_PU1,STATUS_PU2,STATUS_PU3,STATUS_PU4,STATUS_PU5,STATUS_PU6,STATUS_PU7,STATUS_PU8,STATUS_PU9,STATUS_PU10,STATUS_PU11,STATUS_V2,ATT_FLAG
7004,1751.0,3.2459,2.1896,3.5823,3.2228,4.5,5.478,1.0653,2.9768,36.6539,22.0887,85.1009,22.1547,83.6414,19.8585,99.0888,19.5677,81.7072,39.7849,23.8477,93.1222,93.1401,0.0,34.4627,0.0,0.0,47.7997,22.5586,0.0,25.8185,25.7796,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
11200,2800.0,4.7889,0.6545,5.0048,2.9281,4.5,5.5,3.9689,2.976,35.705,25.7295,89.4765,25.7913,85.0369,25.2807,103.8273,25.1684,72.3254,28.8659,27.9659,94.9071,94.9256,0.0,34.0231,0.0,0.0,49.0083,23.1108,0.0,30.8672,0.0,111.851,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11201,2800.25,4.7395,0.731,5.1204,2.9932,4.5,5.5,4.1002,2.976,35.6872,25.7851,89.5698,25.8468,85.0994,25.254,103.8004,25.1419,72.4181,28.9169,28.0169,94.9404,94.9589,0.0,34.0004,0.0,0.0,49.0046,23.1108,0.0,30.8316,0.0,111.3105,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15582,3895.5,1.853,4.7041,4.3084,2.9101,4.5,5.0794,2.6782,2.9755,35.08,31.987,75.0776,31.987,66.8259,23.7319,105.6373,23.6139,67.8716,34.2115,33.3115,96.0762,96.0951,0.0,0.0,0.0,0.0,0.0,19.6869,0.0,31.7176,0.0,56.807,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15583,3895.75,1.8781,4.8548,4.25,2.671,4.5,5.1294,2.712,2.9755,35.1095,32.0907,75.0192,32.0907,66.5868,23.7668,105.6722,23.6488,67.9104,34.3124,33.4124,96.0212,96.0401,0.0,0.0,0.0,0.0,0.0,19.6869,0.0,31.7165,0.0,56.1721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
15937,3984.25,3.8599,1.3171,3.9479,2.0568,4.5,5.5,2.3964,2.9908,25.8431,21.5555,88.3257,21.6099,84.2722,25.5391,107.1718,25.4243,71.3348,38.2121,23.2715,112.8567,0.0,0.0,32.1413,0.0,47.1713,0.0,19.9883,0.0,31.2368,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15938,3984.5,3.8602,1.1066,4.0654,2.1653,4.5,5.5,2.5428,2.9908,25.8435,21.3713,88.3262,21.4253,84.2944,25.5457,107.1783,25.4311,71.4468,38.2124,23.0843,112.8562,0.0,0.0,32.0222,0.0,47.0547,0.0,19.9883,0.0,31.2059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15549,3887.25,0.9251,2.0775,3.3717,3.501,4.5,5.1623,1.0952,2.9741,33.5749,27.9108,89.0892,28.02,61.8049,21.3522,99.1011,21.2352,66.0378,30.4464,29.5464,98.8713,98.891,0.0,35.5327,0.0,0.0,2.2518,23.845,0.0,31.5602,0.0,75.1891,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15550,3887.5,0.9032,2.1767,3.4944,3.0966,4.5,5.1778,1.0706,2.9741,33.5693,27.9437,89.1785,28.0526,61.8184,21.3364,99.0853,21.2194,66.0313,30.4813,29.5813,98.8816,98.9012,0.0,35.5003,0.0,0.0,3.0856,23.845,0.0,31.5576,0.0,74.7815,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
9222,2305.5,2.9861,3.774,4.7891,3.3649,4.5,5.5,3.6518,2.9759,35.5436,28.2593,92.6275,28.3191,87.6084,25.9432,111.3525,25.8354,75.1713,31.234,30.334,95.2095,95.2281,0.0,33.6463,0.0,0.0,48.9853,15.1528,0.0,30.2058,0.0,90.1326,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9223,2305.75,2.9954,3.7939,4.9287,3.5107,4.5,5.5,3.9087,2.9759,35.5505,28.2806,92.7192,28.3403,87.7171,25.963,111.3721,25.8554,75.3619,31.2537,30.3537,95.1967,95.2153,0.0,33.6033,0.0,0.0,48.9389,15.1528,0.0,30.1531,0.0,90.0618,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11189,2797.25,4.4641,1.3391,3.8421,4.5277,4.5,5.2948,2.518,2.9778,37.7209,25.1171,84.6572,25.2318,64.5532,26.4815,106.3083,26.36,68.8775,41.4448,26.525,91.1003,91.1177,0.0,36.4581,0.0,0.0,0.0,21.8822,0.0,32.213,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11190,2797.5,4.5249,1.2424,3.9226,4.1721,4.5,5.3568,2.6124,2.9778,37.754,25.0246,84.6847,25.1389,64.1976,26.5396,106.3663,26.4181,68.957,41.4974,26.4317,91.0373,91.0547,0.0,36.3912,0.0,0.0,0.0,21.8822,0.0,32.2069,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11538,2884.5,4.9475,5.6939,5.0561,3.5331,4.5,5.3446,4.1045,2.9805,41.0032,30.694,76.6563,30.694,68.6889,36.1845,123.3555,36.1845,60.9736,45.7897,31.8839,84.7762,84.7919,0.0,0.0,0.0,0.0,0.0,12.0204,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11539,2884.75,5.0908,5.694,5.0114,3.343,4.5,5.2922,3.8948,2.9806,41.0756,30.694,76.6116,30.694,68.4988,36.3103,123.4813,36.3103,60.7985,45.9044,31.8839,84.6349,84.6505,0.0,0.0,0.0,0.0,0.0,12.0204,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15113,3778.25,3.922,5.1668,3.3278,1.9103,4.5,5.5,4.2518,2.9759,35.5345,30.5442,70.354,30.5015,84.9667,24.6693,102.9742,24.5556,71.0324,33.0738,32.1738,95.2266,95.2452,0.0,0.0,0.0,51.4651,0.0,23.336,0.0,31.0697,0.0,78.3892,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15114,3778.5,3.9006,5.2383,3.2268,1.9591,4.5,5.5,4.3118,2.9759,35.5306,30.5961,70.253,30.5533,85.0163,24.6581,102.9629,24.5445,71.0765,33.1228,32.2228,95.2339,95.2525,0.0,0.0,0.0,51.4662,0.0,23.336,0.0,31.0533,0.0,77.8893,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11432,2858.0,4.234,4.3842,4.9864,4.2011,4.5,5.5,4.3506,2.9763,36.0094,28.8839,92.4434,28.9463,88.1069,26.5452,110.2749,26.436,75.0902,31.8812,30.9812,94.3357,94.3541,0.0,34.1359,0.0,0.0,49.0532,17.4928,0.0,30.4148,0.0,92.2803,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11433,2858.25,4.224,4.4083,5.123,4.3345,4.5,5.5,4.5778,2.9763,36.0065,28.9072,92.5348,28.9694,88.2079,26.5467,110.2761,26.4377,75.2563,31.9021,31.0021,94.3412,94.3596,0.0,34.095,0.0,0.0,49.0121,17.4928,0.0,30.3646,0.0,92.0758,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11365,2841.25,6.5,3.5647,3.5471,3.4489,4.5,5.5,4.3667,2.9869,49.0195,26.6165,71.1744,26.5768,84.9551,44.3283,122.7392,44.1853,75.5131,58.9686,27.9881,68.5485,68.5598,0.0,0.0,0.0,0.0,49.4636,23.2532,0.0,35.17,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11366,2841.5,6.5,3.4334,3.4518,3.4728,4.5,5.5,4.5148,2.9869,49.0255,26.4895,71.0792,26.4499,84.94,44.3436,122.7544,44.2008,75.6306,58.9776,27.8607,68.5358,68.5471,0.0,0.0,0.0,0.0,49.4053,23.2532,0.0,35.1446,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11242,2810.5,3.6062,3.9764,5.0818,4.2078,4.5,5.5,4.2146,2.9763,36.0134,30.4352,93.9357,30.537,68.5011,26.671,112.2308,26.5638,76.2221,32.9832,32.0832,94.3282,94.3466,0.0,34.1714,0.0,0.0,0.0,14.922,0.0,30.1061,0.0,81.8765,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11243,2810.75,3.6219,4.103,5.2274,3.9827,4.5,5.5,4.489,2.9763,36.0329,30.5294,94.0603,30.631,68.2759,26.7028,112.2624,26.596,76.4275,33.074,32.174,94.2916,94.31,0.0,34.1531,0.0,0.0,0.0,14.922,0.0,30.0524,0.0,81.3478,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
15121,3780.25,3.7604,5.3822,3.4996,2.3646,4.5,5.5,4.4155,2.9757,35.3569,29.7273,91.8549,29.7912,84.9023,23.8926,98.7155,23.7822,71.8621,32.6818,31.7818,95.5589,95.5776,0.0,34.9835,0.0,51.1473,0.0,26.3295,0.0,30.5895,0.0,79.5916,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15122,3780.5,3.7336,5.3649,3.641,2.3964,4.5,5.5,4.5152,2.9757,35.3425,29.7113,91.9337,29.775,84.9218,23.8739,98.6967,23.7637,71.9338,32.6644,31.7644,95.5858,95.6045,0.0,34.9282,0.0,51.1297,0.0,26.3295,0.0,30.5622,0.0,79.5406,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14007,3501.75,2.931,1.6865,3.2052,2.1573,4.5,5.5,2.8976,2.9899,22.2014,26.5899,68.2884,26.5264,94.9901,21.7284,100.8272,21.6182,69.8116,29.2162,28.3162,119.2154,0.0,0.0,0.0,0.0,43.7082,20.0152,22.5869,0.0,30.5551,0.0,78.7136,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14008,3502.0,2.8238,1.7263,3.0874,2.2934,4.5,5.5,2.9749,2.9899,22.3882,26.6842,70.6574,26.6229,95.509,21.4371,98.0143,21.3274,69.7849,29.3042,28.4042,118.8923,0.0,0.0,0.0,0.0,43.4386,19.1098,24.8719,0.0,30.4748,0.0,79.3185,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6982,1745.5,2.0392,5.4402,4.5365,3.4396,4.5,5.5,1.5998,2.9756,35.2784,30.5963,73.7969,30.5543,85.9479,28.5874,106.6155,28.5874,54.8557,33.0846,32.1846,95.7057,95.7244,0.0,0.0,0.0,0.0,50.9814,23.5314,0.0,0.0,0.0,71.5573,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
6983,1745.75,2.0834,5.4948,4.4585,3.4744,4.5,5.3843,1.1438,2.9757,35.3052,30.6481,73.719,30.6061,85.9871,28.631,106.6592,28.631,54.4749,33.136,32.236,95.6555,95.6743,0.0,0.0,0.0,0.0,50.9876,23.5314,0.0,0.0,0.0,71.4765,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
11255,2813.75,4.3198,5.5001,4.6155,4.3739,4.5,4.9601,2.6299,2.9793,39.5182,30.5001,74.3518,30.5001,69.6365,27.7107,105.141,27.5912,71.166,43.3946,31.6901,87.6576,87.674,0.0,0.0,0.0,0.0,0.0,24.1314,0.0,31.9133,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11256,2814.0,4.4203,5.5001,4.5432,4.1885,4.5,5.0523,2.8529,2.9796,39.9107,30.5001,75.137,30.5001,67.9499,30.2525,116.938,30.1269,70.563,43.9891,31.6901,86.8993,86.9155,0.0,0.0,0.0,0.0,0.0,13.0688,0.0,32.7917,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9220,2305.0,2.9678,3.7343,4.5089,3.072,4.5,5.5,3.1343,2.9759,35.5301,28.2168,92.4437,28.277,87.3901,25.9041,111.3138,25.7955,74.7874,31.1948,30.2948,95.2348,95.2534,0.0,33.7324,0.0,0.0,49.0783,15.1528,0.0,30.3115,0.0,90.2753,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
9221,2305.25,2.9769,3.7542,4.6491,3.2186,4.5,5.5,3.3936,2.9759,35.5368,28.238,92.5357,28.298,87.4993,25.9236,111.3331,25.8154,74.9797,31.2143,30.3143,95.2222,95.2408,0.0,33.6894,0.0,0.0,49.0318,15.1528,0.0,30.2586,0.0,90.2038,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
15799,3949.75,1.8257,5.1128,4.4192,2.5259,4.5,5.4769,4.6887,2.975,34.5147,29.3429,91.9984,29.406,85.6002,28.0896,107.7194,28.0896,60.3194,32.2408,31.3408,97.1295,97.1486,0.0,34.6738,0.0,50.6072,0.0,22.0093,0.0,0.0,0.0,71.4176,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15800,3950.0,1.8508,5.076,4.5559,2.5962,4.5,5.4126,4.383,2.9752,34.7787,29.3437,91.5806,29.4081,85.5534,28.3407,108.4706,28.3407,56.4814,32.2581,31.3581,96.6381,96.6571,0.0,34.9197,0.0,50.6318,0.0,21.5088,0.0,0.0,0.0,73.6851,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13925,3481.25,3.9766,0.6031,4.6493,3.2093,4.5,5.5,4.8034,2.9762,35.928,25.4157,91.1103,25.458,95.9283,30.7755,115.4593,30.7755,60.4078,28.6397,27.7397,94.4888,94.5071,0.0,32.8251,0.0,42.4029,14.8692,16.1249,0.0,0.0,0.0,113.9659,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13926,3481.5,3.9903,0.6664,4.7808,3.454,4.5,5.4364,4.4964,2.9762,35.9397,25.4779,91.214,25.5204,96.0273,30.7916,115.4754,30.7916,60.1615,28.6977,27.7977,94.4667,94.485,0.0,32.799,0.0,42.3784,14.7465,16.1249,0.0,0.0,0.0,113.7021,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
15065,3766.25,3.0687,2.8056,3.1674,2.8811,4.5,5.5,3.2219,2.9765,36.2465,22.4849,83.4864,22.5565,82.7945,23.571,97.6853,23.455,68.7226,39.4431,24.2704,93.89,93.9082,0.0,35.6339,0.0,48.5046,0.0,26.8951,0.0,31.4251,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15066,3766.5,3.112,2.5823,3.2446,2.8263,4.5,5.5,3.2093,2.9765,36.2702,22.2821,83.4781,22.3531,82.7047,23.6089,97.7232,23.4928,68.7202,39.4808,24.0651,93.8454,93.8636,0.0,35.5225,0.0,48.4434,0.0,26.8951,0.0,31.4368,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15009,3752.25,1.8741,4.7785,3.9321,2.8295,4.5,5.4778,3.5895,2.9748,34.3287,29.8283,73.124,29.7855,84.2005,23.2543,104.8936,23.1379,68.2471,32.3042,31.4042,97.4751,97.4943,0.0,0.0,0.0,51.4897,0.0,19.9821,0.0,31.4712,0.0,68.5237,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15010,3752.5,1.8649,4.8235,3.8533,2.7719,4.5,5.5,3.6256,2.9748,34.3304,29.8637,73.0453,29.8209,84.1643,23.3692,105.0062,23.2567,70.3261,32.3383,31.4383,97.4719,97.4911,0.0,0.0,0.0,51.5247,0.0,19.9821,0.0,30.8934,0.0,68.2086,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14902,3725.5,3.2663,5.1551,4.6805,3.6901,4.5,4.9923,2.6927,2.9771,36.9831,33.4206,75.256,33.4206,69.1813,31.2858,115.6266,31.2858,58.4043,35.703,34.803,92.4999,92.5177,0.0,0.0,0.0,0.0,0.0,16.6013,0.0,0.0,0.0,68.9212,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14903,3725.75,3.3402,5.3376,4.6193,3.5152,4.5,4.9123,2.3849,2.9768,36.6118,33.2421,75.1948,33.2421,69.0061,26.3396,110.7474,26.2208,70.1506,35.5032,34.6032,93.2015,93.2195,0.0,0.0,0.0,0.0,0.0,16.6013,0.0,31.8118,0.0,64.6945,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11533,2883.25,4.6187,4.9618,5.311,4.4452,4.5,5.5,4.1701,2.9768,36.5997,30.8322,76.2949,30.7934,90.3315,27.8329,114.0259,27.7252,77.1303,33.3906,32.4906,93.2243,93.2423,0.0,0.0,0.0,0.0,48.8533,13.9054,0.0,30.1844,0.0,86.1605,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11534,2883.5,4.6434,5.1238,5.2558,4.3444,4.5,5.5,4.473,2.9771,36.9551,33.4562,76.2398,33.4562,68.8875,28.0919,114.2848,27.9843,77.4205,35.7426,34.8426,92.553,92.5708,0.0,0.0,0.0,0.0,0.0,13.9054,0.0,30.1748,0.0,69.679,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
7108,1777.0,3.9354,0.914,4.2148,2.6614,4.5,5.5,1.5254,2.991,26.4062,21.301,89.1139,21.3529,85.133,30.4999,109.7065,30.4999,53.6813,38.8054,23.0,111.8623,0.0,0.0,31.4621,0.0,0.0,46.5102,22.4232,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
8017,2004.25,4.4581,3.5993,3.6981,3.6277,4.5,5.5,3.4221,2.9909,26.1596,23.42,86.0672,23.4866,84.1167,30.7038,110.9467,30.7038,55.8034,38.7711,25.1874,112.2982,0.0,0.0,34.6787,0.0,0.0,48.2673,21.3937,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
15919,3979.75,4.4513,4.5728,3.7812,2.0717,4.5,5.1357,2.6203,2.9908,25.6314,27.5285,69.7393,27.4868,83.3614,25.1129,105.1446,24.9927,68.1364,38.2787,28.909,113.2299,0.0,0.0,0.0,0.0,50.7676,0.0,21.6766,0.0,32.036,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15920,3980.0,4.4201,4.4381,3.6707,2.0379,4.5,5.1884,2.667,2.9908,25.8544,27.4244,70.7813,27.3833,84.0764,24.4978,100.5142,24.378,67.7943,38.4217,28.802,112.8368,0.0,0.0,0.0,0.0,50.3554,0.0,25.353,0.0,31.9585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15138,3784.5,3.5505,5.3662,5.0281,2.7868,4.5,5.3964,2.8026,2.9759,35.536,30.6776,72.7037,30.6355,85.927,24.5073,103.5517,24.3902,69.1722,33.1918,32.2918,95.2237,95.2423,0.0,0.0,0.0,51.058,0.0,22.6427,0.0,31.5662,0.0,76.1849,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15139,3784.75,3.5405,5.4329,4.9333,2.8494,4.5,5.4626,2.9161,2.9759,35.5367,30.7284,72.6089,30.6863,85.9865,24.5057,103.55,24.3888,69.254,33.2401,32.3401,95.2224,95.241,0.0,0.0,0.0,51.0537,0.0,22.6427,0.0,31.5421,0.0,75.7473,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
11527,2881.75,4.6462,4.7429,4.6715,3.5891,4.5,5.5,2.8123,2.9763,36.0499,29.189,91.6239,29.254,86.9741,25.3913,102.548,25.282,73.9336,32.1979,31.2979,94.2597,94.278,0.0,34.8037,0.0,0.0,49.8046,24.3682,0.0,30.4157,0.0,91.1745,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11528,2882.0,4.6211,4.7602,4.8039,3.6892,4.5,5.5,3.0521,2.9766,36.3915,29.2678,92.9159,29.3295,87.9477,27.0623,111.4322,26.9488,73.4971,32.273,31.373,93.6169,93.635,0.0,34.0827,0.0,0.0,49.3383,16.6492,0.0,31.0485,0.0,93.1353,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11288,2822.0,6.5,0.7875,4.4872,3.7257,4.5,5.5,3.1231,2.9875,49.9372,21.0378,87.3111,21.0946,84.4937,45.7749,124.8127,45.6294,75.6119,60.2871,22.7543,66.6059,66.6168,0.0,32.4593,0.0,0.0,46.7283,22.6644,0.0,35.5024,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11289,2822.25,6.5,0.5773,4.5921,3.7827,4.5,5.5,3.3106,2.9876,49.9446,20.852,87.3091,20.9082,84.4829,45.7937,124.8314,45.6485,75.7593,60.2982,22.5656,66.5902,66.6011,0.0,32.3421,0.0,0.0,46.6281,22.6644,0.0,35.4709,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
15649,3912.25,2.6644,3.0289,3.7074,2.1501,4.5,5.3554,1.6853,2.975,34.6184,27.427,89.0078,27.4939,84.1596,22.8339,99.493,22.7157,66.8902,30.432,29.532,96.9364,96.9555,0.0,35.301,0.0,50.3693,0.0,24.8056,0.0,31.7415,0.0,88.383,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
15650,3912.5,2.6332,3.0361,3.8275,2.1759,4.5,5.3865,1.6933,2.975,34.6046,27.434,89.0861,27.5007,84.1804,22.8098,99.4689,22.6917,66.9022,30.4369,29.5369,96.9622,96.9813,0.0,35.2598,0.0,50.3622,0.0,24.8056,0.0,31.7312,0.0,88.1607,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14071,3517.75,1.5145,4.7328,4.2096,3.219,4.5,5.5,3.6104,2.9747,34.2316,29.1763,89.1444,29.2632,79.4941,22.7353,102.1024,22.6267,71.597,31.9747,31.0747,97.6553,97.6746,0.0,36.219,0.0,0.0,39.6474,22.3271,0.0,30.3182,0.0,69.2743,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14072,3518.0,1.5093,4.7153,4.3257,3.1974,4.5,5.5,3.738,2.9746,34.1444,29.1638,89.8841,29.2483,79.4623,22.3176,99.9558,22.2085,70.9523,31.953,31.053,97.817,97.8363,0.0,35.7942,0.0,0.0,39.6591,23.9406,0.0,30.3875,0.0,68.7368,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11319,2829.75,5.1332,4.1229,2.947,3.2414,4.5,5.5,4.5816,2.9766,36.437,30.7469,90.7287,30.8602,60.0117,26.3105,106.2287,26.1956,72.0575,33.3468,32.4468,93.5312,93.5493,0.0,36.2113,0.0,0.0,0.0,21.7873,0.0,31.2511,0.0,86.7612,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11320,2830.0,5.1093,4.2107,3.0811,2.9984,4.5,5.5,4.6681,2.9759,35.6298,28.6205,88.5198,28.6929,85.2117,24.3907,98.5786,24.2751,69.7548,31.6706,30.7706,95.048,95.0665,0.0,36.2575,0.0,0.0,50.4177,26.837,0.0,31.3632,0.0,92.7508,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
11243,2810.75,3.6219,4.103,5.2274,3.9827,4.5,5.5,4.489,2.9763,36.0329,30.5294,94.0603,30.631,68.2759,26.7028,112.2624,26.596,76.4275,33.074,32.174,94.2916,94.31,0.0,34.1531,0.0,0.0,0.0,14.922,0.0,30.0524,0.0,81.3478,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
11244,2811.0,3.6383,4.2279,5.3729,3.7575,4.5,5.5,4.7619,2.9767,36.4611,32.5998,75.52,32.5998,66.7751,27.9771,115.9944,27.8754,80.1718,34.8885,33.9885,93.4857,93.5038,0.0,0.0,0.0,0.0,0.0,10.3231,0.0,29.2728,0.0,70.124,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
14036,3509.0,1.0613,2.5763,4.9451,4.6921,4.5,5.3845,3.7243,2.99,22.5308,28.1924,74.5906,28.1697,82.532,24.0403,111.951,23.9286,71.3778,30.5691,29.6691,118.6453,0.0,0.0,0.0,0.0,0.0,36.5855,10.5837,0.0,30.7797,0.0,67.0478,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14037,3509.25,1.0169,2.6849,4.8717,4.7,4.5,5.476,3.9347,2.99,22.6156,28.8832,74.5172,28.8751,96.8788,24.1154,112.0261,24.0039,71.5331,31.1669,30.2669,118.4984,0.0,0.0,0.0,0.0,0.0,20.9325,10.5837,0.0,30.7556,0.0,61.7052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
13870,3467.5,2.0046,5.208,3.4501,4.1511,4.5,5.3027,2.2327,2.9752,34.8212,29.6787,90.007,29.7646,80.1807,23.5091,104.7606,23.3908,67.5198,32.4827,31.5827,96.559,96.578,0.0,36.0163,0.0,0.0,39.518,20.4063,0.0,31.7546,0.0,71.1833,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
